#,Prefectural Development Bureau,AMeDAS station number,"Surface station station number (in the data,  it has 47 at the beginning)",Type,Type of Observation Instrument,Observation_Precipitation,Observation_Temperature,Observation_wind_direction,Wind Speed,Relative humidity,Sunshine hours (ES is estimated from meteorological satellite data),Observation_Depth of snowfall,Station name_Roman alphabet,Latitude (degree),Latitude (minutes),Longitude(degree),Longitude (minutes),Height above sea level (m),Height of anemometer (m),Height of thermometer (m),Observation start date,Observation end date,Remark 1,Remark 2
906,WAKAYAMA,65042,47777,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,WAKAYAMA,34,13.7,135,9.8,14,42.1,-,1993.12.1,-,-,風、日照
907,WAKAYAMA,65061,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KOYASAN,34,13.3,135,35.4,801,12.9,1.5,#1979.1.8,-,-,-
908,WAKAYAMA,65106,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YUASA,34,2.1,135,10.9,8,-,-,1975.5.8,-,-,-
909,WAKAYAMA,65121,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YAHATA,34,5.2,135,25.5,240,6.5,1.5,(1975.5.30)1979.1.9,-,-,-
910,WAKAYAMA,65127,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,GOMADANZAN,34,2.4,135,34,1130,-,-,19902.3.25,-,-,-
911,WAKAYAMA,65162,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,RYUJIN,33,56.7,135,33.4,410,6.4,1.5,1994.3.8,-,-,-
912,WAKAYAMA,65201,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAWABE,33,53.6,135,13,84,9.4,1.5,1999.3.4,-,-,-
913,WAKAYAMA,65226,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HONGU,33,50.2,135,46.4,60,-,-,1975.8.18,-,-,-
914,WAKAYAMA,65256,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KURISUGAWA,33,47.5,135,30.8,160,9.9,1.5,(1975.5.2)1979.1.11,-,-,-
915,WAKAYAMA,65276,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SHINGU,33,41.2,135,58.2,18,9.4,1.5,#1979.3.13,-,-,-
916,WAKAYAMA,65288,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,NANKI-SHIRAHAMA,33,39.7,135,21.8,89,9.7,-,2006.3.16,-,-,日照・湿度・気圧を除く
917,WAKAYAMA,65306,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NISHIKAWA,33,38.3,135,42.6,150,10,1.5,1979.1.12,-,-,-
918,WAKAYAMA,65311,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,IROKAWA,33,40.5,135,50.9,275,-,-,1977.7.14,-,-,-
919,WAKAYAMA,65321,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HIKIGAWA,33,36.3,135,28.8,17,-,-,#,-,-,-
920,WAKAYAMA,65356,47778,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,SHIONOMISAKI,33,27,135,45.4,68,14.9,-,#1975.3.13,-,-,-
921,OKAYAMA,66046,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,KAMINAGATA,35,17.8,133,43.5,430,6.4,2,1978.12.6,-,66900,-
922,OKAYAMA,66056,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OMBARA,35,18,133,59.2,734,-,-,1981.6.2,-,-,-
923,OKAYAMA,66091,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,CHIYA,35,6.2,133,26.1,525,9.9,1.5,1978.12.8,-,66910,-
924,OKAYAMA,66112,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TOMI,35,10.7,133,48.3,480,-,-,2005.12.10,-,-,-
925,OKAYAMA,66127,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NAGI,35,6.7,134,10.2,212,6.5,1.5,1977.2.25,-,-,-
926,OKAYAMA,66136,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,FURUMACHI,35,5.9,134,19.5,207,6.4,1.5,#1978.11.16,-,66915,-
927,OKAYAMA,66171,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUSE,35,4.1,133,45.2,144,10,1.5,1978.11.17,-,-,-
928,OKAYAMA,66186,47756,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TSUYAMA,35,3.8,134,0.5,146,12.4,-,#1975.12.15,-,66920,-
929,OKAYAMA,66221,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NIIMI,34,56.6,133,31.1,393,10,1.5,1978.11.20,-,-,-
930,OKAYAMA,66226,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIMOAZAE,34,57.9,133,37.7,180,-,-,1975.4.24,-,-,-
931,OKAYAMA,66237,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ASAHINISHI,34,57.7,133,48.7,230,-,-,19902.3.18,-,-,-
932,OKAYAMA,66251,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SUSAI,34,55.1,134,4.9,56,-,-,#,-,-,-
933,OKAYAMA,66276,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,JINYAMA,34,49.7,133,31.4,529,-,-,#,-,-,-
934,OKAYAMA,66287,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KIBICHUO,34,49,133,42.3,340,-,-,2005.12.14,-,-,-
935,OKAYAMA,66296,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,FUKUWATARI,34,52,133,54.2,63,7.9,1.5,#1979.1.9,-,-,-
936,OKAYAMA,66306,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,WAKE,34,48.9,134,11,35,10,1.5,#1979.1.9,-,-,-
937,OKAYAMA,66336,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAKAHASHI,34,47.5,133,36.6,60,10,1.5,(1975.4.24)1979.1.10,-,-,-
938,OKAYAMA,66346,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,NICHIOJI,34,45.4,133,51.3,239,9.7,-,2003.1.1,-,-,日照・湿度・気圧を除く
939,OKAYAMA,66381,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAYA,34,41.1,133,26.7,390,-,-,#,-,-,-
940,OKAYAMA,66391,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YAKAGE,34,37,133,37.1,18,-,-,#,-,-,-
941,OKAYAMA,66408,47768,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,OKAYAMA,34,41.1,133,55.5,5,-,-,1996.3.25,-,66930,気温、雨
942,OKAYAMA,66408,47768,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,OKAYAMA,34,39.6,133,54.9,3,70.1,-,1996.3.25,-,-,風、日照
943,OKAYAMA,66421,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MUSHIAGE,34,40.9,134,12.4,10,10,1.5,#1979.1.19,-,-,-
944,OKAYAMA,66446,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KURASHIKI,34,35.4,133,46.1,3,10,1.5,#1979.1.9,-,-,-
945,OKAYAMA,66481,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KASAOKA,34,30.1,133,29.7,0,6.5,1.5,1979.1.10,-,-,-
946,OKAYAMA,66501,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAMANO,34,29.2,133,57,2,6.4,1.5,#1976.4.1,-,-,-
947,HIROSHIMA,67016,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,TAKANO,35,2,132,54.1,570,10,2.8,(1975.4.1)1978.11.22,-,67900,-
948,HIROSHIMA,67026,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,DOGOYAMA,35,3.4,133,11.3,729,-,-,2005.11.29,-,-,-
949,HIROSHIMA,67052,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KIMITA,34,55.7,132,49.8,304,-,-,2005.12.5,-,-,-
950,HIROSHIMA,67106,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MIYOSHI,34,48.7,132,51,159,10,1.5,#1978.11.22,-,-,-
951,HIROSHIMA,67116,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SHOBARA,34,51.6,133,1.4,300,10.6,1.5,#1976.4.1,-,-,-
952,HIROSHIMA,67126,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TOJO,34,53.7,133,16.6,310,-,-,1975.4.28,-,-,-
953,HIROSHIMA,67136,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,YAWATA,34,42.5,132,10.4,774,-,-,1978.7.5,-,67905,-
954,HIROSHIMA,67151,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,OASA,34,46.1,132,27.8,399,9.9,2,#1977.12.23,-,67910,-
955,HIROSHIMA,67161,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MIDORI,34,43.3,132,39.3,318,-,-,2005.12.8,-,-,-
956,HIROSHIMA,67191,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YUKI,34,45.8,133,16.7,510,10,1.5,1978.12.12,-,-,-
957,HIROSHIMA,67211,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ODOMARI,34,41.9,132,18.7,525,-,-,1978.6.7,-,-,-
958,HIROSHIMA,67212,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAKE,34,36.6,132,19.2,210,9.9,1.5,#1978.11.24,-,-,-
959,HIROSHIMA,67217,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TSUSHIMI,34,38.8,132,26.6,400,-,-,2005.12.6,-,-,-
960,HIROSHIMA,67231,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KODA,34,41.7,132,45.6,185,-,-,1975.4.28,-,-,-
961,HIROSHIMA,67251,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,JOGE,34,41.6,133,7,384,-,-,#,-,-,-
962,HIROSHIMA,67271,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,UCHIGUROYAMA,34,35.8,132,10.6,987,-,-,#,-,-,-
963,HIROSHIMA,67292,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MIIRI,34,32.7,132,31.8,70,6.4,1.5,2001.12.20,-,-,-
964,HIROSHIMA,67306,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ASUKA,34,34,132,50.3,363,-,-,19902.1.28,-,-,-
965,HIROSHIMA,67316,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SERA,34,35,133,3,350,7.9,1.5,#1977.2.23,-,-,-
966,HIROSHIMA,67326,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,FUCHU,34,33.7,133,13.9,70,9.5,1.5,(1975.4.28)1979.1.11,-,-,-
967,HIROSHIMA,67351,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAEKIYUKI,34,29.9,132,17.4,206,-,-,2005.12.2,-,-,-
968,HIROSHIMA,67371,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIWA,34,29.9,132,39.6,215,-,-,1977.6.30,-,-,-
969,HIROSHIMA,67376,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAIJO,34,25,132,42,224,10,1.5,#1979.1.17,-,-,-
970,HIROSHIMA,67386,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,HONGO,34,26.1,132,55.1,331,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
971,HIROSHIMA,67401,47767,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,FUKUYAMA,34,26.8,133,14.8,2,14.4,-,#1975.12.16,-,-,-
972,HIROSHIMA,67421,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAEKI,34,21.9,132,11.4,317,10,1.5,1978.12.6,-,-,-
973,HIROSHIMA,67437,47765,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,Y,Y,HIROSHIMA,34,23.9,132,27.7,4,95.4,-,1988.1.1,-,67920,気温、風、雨
974,HIROSHIMA,67437,47765,M,Ground Weather Observation Equipment,N,N,N,N,N,Y,Y,HIROSHIMA,34,23.9,132,27.8,3,-,-,1988.1.1,-,-,日照
975,HIROSHIMA,67461,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAKEHARA,34,19.8,132,58.9,5,10,1.5,#1979.1.12,-,-,-
976,HIROSHIMA,67471,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,INNOSHIMA,34,16.7,133,7.4,3,10,1.5,#1979.1.12,-,-,-
977,HIROSHIMA,67496,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,OTAKE,34,13.3,132,13.2,1,25.1,1.5,#1979.1.16,-,-,-
978,HIROSHIMA,67511,47766,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,KURE,34,14.4,132,33,4,27.3,-,#1975.12.10,-,-,-
979,HIROSHIMA,67566,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KURAHASHI,34,5.5,132,29.3,3,-,-,#,-,-,-
980,HIROSHIMA,67576,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KURE-SHI-KAMAGARI,34,9.9,132,44.9,48,10,1.5,19901.2.25,-,-,-
981,SHIMANE,68022,47740,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,SAIGO,36,12.2,133,20,27,17,-,1987.10.14,-,68955,-
982,SHIMANE,68046,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,SAIGOMISAKI,36,10.7,133,19.4,80,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
983,SHIMANE,68056,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AMA,36,5.8,133,5.8,3,9.3,1.5,1978.11.17,-,-,-
984,SHIMANE,68091,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KASHIMA,35,31.2,132,59,3,9.9,1.5,#1978.12.1,-,-,-
985,SHIMANE,68121,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,Y,HIKAWA,35,24.8,132,53.4,2,10.2,-,2003.1.1,-,68920,日照・湿度・気圧を除く
986,SHIMANE,68132,47741,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,MATSUE,35,27.4,133,3.9,17,26.8,-,1979.11.1,-,68960,-
987,SHIMANE,68156,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IZUMO,35,19.9,132,43.8,20,9.9,1.5,1978.11.20,-,-,-
988,SHIMANE,68166,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,DAITO,35,19.1,132,57.9,56,-,-,#,-,-,-
989,SHIMANE,68181,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HAKUTA,35,21,133,16.4,23,-,-,1976.5.20,-,-,-
990,SHIMANE,68206,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SADA,35,13.3,132,43.4,100,-,-,1975.4.28,-,-,-
991,SHIMANE,68246,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ODA,35,11.4,132,29.8,30,10.2,1.5,#1978.11.21,-,-,-
992,SHIMANE,68261,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAKEYA,35,11.8,132,48.9,215,7.9,1.5,#1978.11.16,-,-,-
993,SHIMANE,68276,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,YOKOTA,35,10.4,133,6.2,369,9.9,1.5,#1978.11.16,-,68900,-
994,SHIMANE,68286,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,FUKUMITSU,35,4.2,132,20,8,-,-,1978.12.21,-,-,-
995,SHIMANE,68306,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,AKANA,35,0.1,132,42.7,444,9.9,1.5,1978.12.5,-,68905,-
996,SHIMANE,68346,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAKURAE,34,57.2,132,20,32,-,-,1976.5.18,-,-,-
997,SHIMANE,68351,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAWAMOTO,34,58.6,132,29.5,132,9.9,1.5,#1978.11.22,-,-,-
998,SHIMANE,68376,47755,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,HAMADA,34,53.8,132,4.2,19,14.8,-,#1975.3.20,-,-,-
999,SHIMANE,68401,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,MIZUHO,34,51.2,132,31.8,327,9.9,1.5,(1976.5.19)1978.11.22,-,68910,-
1000,SHIMANE,68421,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MISUMI,34,47.7,131,56.9,9,-,-,1978.7.3,-,-,-
1001,SHIMANE,68431,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,YASAKA,34,46.6,132,6.5,380,9.4,1.5,1978.12.1,-,68915,-
1002,SHIMANE,68436,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HAZA,34,46.8,132,11.8,370,-,-,1977.7.21,-,-,-
1003,SHIMANE,68456,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,TAKATSU,34,40.5,131,47.4,54,10.2,-,2003.1.1,-,-,日照・湿度・気圧を除く
1004,SHIMANE,68462,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MASUDA,34,40.6,131,50.6,4,12.3,1.5,1978.11.24,-,-,-
1005,SHIMANE,68501,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HIKIMI,34,34.3,132,1,259,-,-,1977.7.26,-,-,-
1006,SHIMANE,68516,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TSUWANO,34,27.7,131,46.2,165,10,1.5,#1978.11.24,-,-,-
1007,SHIMANE,68541,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YOSHIKA,34,23.5,131,53.6,250,9.9,1.5,2006.10.31,-,-,-
1008,TOTTORI,69006,47742,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,SAKAI,35,32.6,133,14.1,2,11.7,-,#1975.12.18,-,69910,-
1009,TOTTORI,69021,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SHIMOICHI,35,31.4,133,34,15,9.9,1.5,1977.12.21,-,-,-
1010,TOTTORI,69041,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AOYA,35,31.2,133,59.8,13,9.9,1.5,#1978.11.14,-,-,-
1011,TOTTORI,69052,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,KOYAMA,35,31.8,134,9.9,15,10.2,-,2003.1.1,-,-,日照・湿度・気圧を除く
1012,TOTTORI,69061,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IWAI,35,33.5,134,21.6,19,10,1.5,#1978.11.13,-,-,-
1013,TOTTORI,69076,47744,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,YONAGO,35,26,133,20.3,7,18.1,-,#1975.3.13,-,69930,-
1014,TOTTORI,69101,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,KURAYOSHI,35,28.4,133,50.3,8,9.9,1.5,#1978.11.14,-,69900,-
1015,TOTTORI,69111,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIKANO,35,24.8,134,1,210,-,-,1982.7.1,-,-,-
1016,TOTTORI,69122,47746,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TOTTORI,35,29.2,134,14.3,7,33.2,-,1977.10.31,-,69940,-
1017,TOTTORI,69152,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,DAISEN,35,23.6,133,32.2,875,-,-,1982.6.17,-,69905,-
1018,TOTTORI,69161,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SEKIGANE,35,22.7,133,45.4,150,-,-,1977.7.26,-,-,-
1019,TOTTORI,69181,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAJI,35,19.7,134,6.8,210,-,-,1982.6.11,-,-,-
1020,TOTTORI,69196,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,WAKASA,35,20,134,24.3,231,-,-,1977.7.26,-,-,-
1021,TOTTORI,69222,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,EBI,35,17.3,133,29,155,-,-,1982.6.23,-,-,-
1022,TOTTORI,69246,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,CHIZU,35,15.8,134,14.4,182,6.4,1.5,#1978.11.13,-,69915,-
1023,TOTTORI,69271,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,CYAYA,35,11.2,133,13.8,490,10,1.5,1978.11.15,-,-,-
1024,TOKUSHIMA,71066,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IKEDA,34,1.4,133,47.7,214,10,1.5,#1978.1.29,-,-,-
1025,TOKUSHIMA,71087,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ANABUKI,34,2.4,134,9.4,160,9.3,1.5,2001.3.13,-,-,-
1026,TOKUSHIMA,71106,47895,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,Y,Y,TOKUSHIMA,34,4,134,34.4,2,17.8,-,#1975.4.1,-,71900,気温、風、雨
1027,TOKUSHIMA,71106,47895,M,Ground Weather Observation Equipment,N,N,N,N,N,Y,Y,TOKUSHIMA,34,4,134,34.3,2,-,-,#1975.4.1,-,-,日照
1028,TOKUSHIMA,71136,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HANDA,33,59.4,134,2.2,228,-,-,1978.12.1,-,-,-
1029,TOKUSHIMA,71191,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KYOJO,33,52,133,54.2,532,6.4,1.5,1978.3.23,-,-,-
1030,TOKUSHIMA,71211,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,FUKUHARAASAHI,33,52.7,134,23.3,290,-,-,1976.5.27,-,-,-
1031,TOKUSHIMA,71231,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,GAMODA,33,50.2,134,44.5,10,9.9,1.5,1978.1.13,-,-,-
1032,TOKUSHIMA,71251,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KITO,33,46.3,134,11.9,363,10,1.5,1979.1.24,-,-,-
1033,TOKUSHIMA,71266,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HIWASA,33,43.9,134,32.3,3,15.4,1.5,#1976.2.14,-,-,-
1034,TOKUSHIMA,71291,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAIYO,33,36.7,134,21.3,5,10,1.5,19901.2.19,-,-,-
1035,KAGAWA,72061,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,UCHINOMI,34,28.3,134,16.4,20,9.3,1.5,#1978.1.10,-,-,-
1036,KAGAWA,72086,47891,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TAKAMATSU,34,19.1,134,3.2,9,17.5,-,#1975.4.1,-,72900,-
1037,KAGAWA,72111,47890,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,TADOTSU,34,16.5,133,45.1,4,12.1,-,#1975.12.18,-,-,-
1038,KAGAWA,72121,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAKINOMIYA,34,14.2,133,55.4,60,10,1.5,#1978.1.11,-,-,-
1039,KAGAWA,72126,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,KONAN,34,12.8,134,0.9,185,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
1040,KAGAWA,72146,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HIKETA,34,12.8,134,24.4,12,10,1.5,#1978.1.12,-,-,-
1041,KAGAWA,72161,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAITA,34,7.2,133,46.3,65,9.3,1.5,1978.1.11,-,-,-
1042,TOKUSHIMA,72176,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,RYUOZAN,34,6.8,134,3,1040,-,-,#,-,-,-
1043,EHIME,73001,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,OMISHIMA,34,15,133,0.4,9,10,1.5,#1978.1.19,-,-,-
1044,EHIME,73071,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TAMAGAWA,34,1.1,132,56.4,67,-,-,#,-,-,-
1045,EHIME,73076,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IMABARI,34,3.2,132,58.5,27,10,1.5,(1975.10.1)1976.2.18,-,-,-
1046,EHIME,73126,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAMBARA,33,54.9,133,4.8,4,10.2,1.5,(1975.5.1)1978.1.18,-,-,-
1047,EHIME,73141,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NIIHAMA,33,56.2,133,20.3,90,10,1.5,19908.8.24,-,-,-
1048,EHIME,73151,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MISHIMA,33,58.9,133,34.9,75,10,1.5,#1978.1.17,-,-,-
1049,EHIME,73152,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TOMISATO,33,54.9,133,30.6,310,-,-,1978.6.29,-,-,-
1050,EHIME,73166,47887,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,MATSUYAMA,33,50.6,132,46.6,32,-,-,#1975.4.1,-,73900,気温、雨
1051,EHIME,73166,47887,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,MATSUYAMA,33,50.1,132,47.6,41,17.8,-,#1975.4.1,-,-,風、日照
1052,EHIME,73168,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,MATSUYAMA-MINAMIYOSHIDA,33,49.6,132,41.9,4,9.7,-,2003.1.1,-,-,日照・湿度・気圧を除く
1053,EHIME,73231,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KAMIHAYASHI,33,44.3,132,53.4,460,-,-,#,-,-,-
1054,EHIME,73247,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,JOJUSHA,33,47.7,133,7.9,1280,-,-,1980.5.16,-,-,-
1055,EHIME,73256,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NAGAHAMA,33,37,132,28.8,4,10,1.5,#1978.1.31,-,-,-
1056,EHIME,73271,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,NAKAYAMA,33,38.3,132,42.5,163,-,-,#,-,-,-
1057,EHIME,73276,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUMA,33,39.8,132,53.7,511,10,1.5,#1978.1.20,-,-,-
1058,EHIME,73306,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,OZU,33,30.5,132,32.1,20,10,1.5,(1975.5.1)1978.1.31,-,-,-
